menu_lady_visit|你 想 要 拜 访 谁 呢 ？
mno_visit_lady_1|拜 访 {s12}
mno_visit_lady_2|拜 访 {s12}
mno_visit_lady_3|拜 访 {s12}
mno_visit_lady_3_door|花 园 大 门 。
mno_visit_lady_4|拜 访 {s12}
mno_visit_lady_5|拜 访 {s12}
mno_visit_lady_6|拜 访 {s12}
mno_visit_lady_7|拜 访 {s12}
mno_visit_lady_8|拜 访 {s12}
menu_town_tournament_lost|你 在 问 道 台 比 试 中 败 下 阵 来 。 {s8}
menu_town_tournament_won|你 在 {s3} 问 道 台 中 夺 得 魁 首 。 台 下 修 士 喝 彩 如 潮 ， 声 望 随 之 而 起 。 另 得 灵 石 {reg9} 枚 。 {s8}
menu_town_tournament_won_by_another|{s1} 成 为 本 日 问 道 台 魁 首 ， 得 灵 石 与 名 望 。
menu_town_tournament|{s1} 你 正 在 问 道 台 第 {reg0} 轮 ， 场 中 还 剩 {reg1} 名 修 士 。 下 一 轮 将 有 {reg2} 队 ， 每 队 {reg3} 人 。
mno_tournament_view_participants|查 看 参 与 修 士 。
mno_tournament_bet|在 自 己 身 上 押 灵 石 。
mno_tournament_join_next_fight|进 入 下 一 轮 。
mno_leave_tournament|退 出 问 道 台 。
menu_tournament_withdraw_verify|你 确 认 要 从 竞 技 大 会 中 退 出 吗 ？
mno_tournament_withdraw_yes|是 的 ， 这 是 毫 无 希 望 的 努 力 。
mno_tournament_withdraw_no|不 ， 只 要 还 有 一 丝 机 会 胜 利 ！
menu_tournament_bet|当 前 盘 口 为 {reg5} 比 {reg6} 。 {reg1?你 已 押 下 {reg1} 枚 灵 石 ， 若 最 终 获 胜 可 得 {reg2} 枚 灵 石 。 :} 还 要 押 多 少 ？
mno_bet_100_denars|100 枚 灵 石 。
mno_bet_50_denars|50 枚 灵 石 。
mno_bet_20_denars|20 枚 灵 石 。
mno_bet_10_denars|10 枚 灵 石 。
mno_bet_5_denars|5 枚 灵 石 。
menu_tournament_bet_confirm|若 押 下 {reg1} 枚 灵 石 ， 问 道 获 胜 后 可 得 {reg2} 枚 灵 石 。 确 认 吗 ？
mno_tournament_bet_accept|确 认 。
mno_tournament_bet_cancel|作 罢 。
menu_tournament_participants|你 向 问 道 台 执 事 打 听 本 轮 参 与 修 士 ： ^{s11}
menu_collect_taxes|队 员 中 最 高 交 易 技 能 为 {reg2} 级 ， 由 此 {reg3?你 预 期 :{s1} 预 期 } 需 要 {reg4} 天 来 完 成 征 税 … …
mno_start_collecting|开 始 征 收 。
mno_collect_later|待 会 再 说 。
menu_collect_taxes_complete|你 从 {s3} 征 收 了 {reg3} 第 纳 尔 的 税 款 。 {s19} 期 待 你 把 这 些 钱 带 去 给 他 。
menu_collect_taxes_rebels_killed|你 成 功 地 镇 压 了 反 抗 。 任 何 想 站 起 来 反 抗 的 人 将 会 惧 怕 并 再 三 考 虑 的 。
menu_collect_taxes_failed|你 从 {s3} 征 收 了 {reg3} 第 纳 尔 的 税 款 的 时 候 ， 一 场 反 抗 爆 发 了 。 现 在 你 不 得 不 带 着 这 些 税 款 前 去 给 {s1} ， 虽 然 他 可 能 会 很 失 望 ， 不 过 总 比 一 点 都 没 收 到 要 好 的 多 … …
menu_collect_taxes_revolt_warning|{s3} 的 人 们 对 你 要 求 的 高 税 款 表 示 强 烈 的 义 愤 。 如 果 你 继 续 压 迫 他 们 ， 他 们 将 准 备 起 来 反 抗 。
mno_continue_collecting_taxes|依 然 像 以 前 那 样 征 税 。
mno_halve_taxes|同 意 减 轻 一 半 的 税 款 。 （ {s1} 也 许 会 不 满 ） 。
menu_collect_taxes_revolt|当 你 在 {s3} 收 取 税 款 的 时 候 ， 突 然 看 见 一 大 群 愤 怒 的 {reg9?农 民 :居 民 } 已 经 对 你 提 出 的 高 税 款 忍 无 可 忍 ， 正 挥 舞 着 火 把 和 武 器 逐 渐 向 你 逼 近 。 这 是 要 向 你 开 战 ！
menu_train_peasants_against_bandits|队 员 中 最 高 训 练 技 能 为 {reg2} 级 ， 由 此 {reg3?你 预 期 :{s1} 预 期 } 需 要 {reg4} 小 时 来 进 行 理 论 讲 解 ， 使 这 些 农 民 变 成 英 勇 的 战 士 。 在 这 期 间 他 们 将 会 学 到 战 斗 的 基 本 知 识 以 及 如 何 去 沉 着 冷 静 地 应 对 一 切 战 斗 。
mno_make_preparation|训 练 他 们 。
mno_train_later|待 会 再 说 。
menu_train_peasants_against_bandits_ready|你 对 那 些 农 民 们 进 行 了 一 些 最 基 本 的 训 练 ， 你 认 为 他 们 中 的 {reg0} 人 {reg1?已 经 :已 经 } 完 全 地 掌 握 了 训 练 的 内 容 ， {reg1?他 们 :他 } 已 经 准 备 好 进 行 实 战 演 习 了 。
mno_peasant_start_practice|开 始 演 习 。
menu_train_peasants_against_bandits_training_result|{s0}
menu_train_peasants_against_bandits_attack|当 你 准 备 继 续 训 练 的 时 候 ， 一 个 从 村 子 里 来 的 卫 兵 向 你 奔 来 ， 呼 喊 着 告 急 。 那 些 强 盗 已 经 出 现 在 视 野 里 ， 正 向 {s3} 奔 去 。 村 长 恳 求 你 组 织 那 些 你 训 练 的 民 兵 去 抵 抗 他 们 。
mno_peasants_against_bandits_attack_resist|准 备 开 战 吧 ！
menu_train_peasants_against_bandits_attack_result|{s9}
menu_train_peasants_against_bandits_success|这 些 强 盗 被 打 败 了 ！ 那 些 还 活 着 的 和 意 识 还 清 醒 的 都 夹 着 尾 巴 逃 跑 了 ， 他 们 惧 怕 这 些 农 民 和 他 们 的 新 教 官 。 经 过 他 们 的 抢 劫 以 后 ， 村 民 几 乎 没 有 什 么 东 西 剩 下 了 ， 但 他 们 还 是 拿 出 了 任 何 他 们 有 的 东 西 以 表 达 感 激 之 情 。
menu_disembark|想 上 岸 吗 ？
menu_ship_reembark|想 上 船 吗 ？
mno_reembark_yes|是 的 。
mno_reembark_no|不 。
menu_center_reports|据 点 ： {s1} ^ 租 税 收 入 ： {reg1} 枚 灵 石 ^ 坊 市 税 ： {reg2} 枚 灵 石 ^ 灵 食 储 备 ： 尚 可 支 撑 {reg3} 日
mno_to_price_and_productions|查 看 物 价 与 产 出 。
menu_price_and_production|产 品 有 ： ^ （ 提 示 ： 基 础 的 / 原 材 料 加 工 而 来 的 / 材 料 加 工 并 加 以 修 饰 的 )^ {s1} ^^ 价 格 因 素 有 ： ^ {s2}
menu_town_trade|你 走 入 坊 市 。
mno_assess_prices|估 价 。
mno_trade_with_arms_merchant|与 武 器 商 人 交 易 。
mno_trade_with_armor_merchant|与 盔 甲 商 人 交 易 。
mno_trade_with_horse_merchant|与 马 匹 贩 子 交 易 。
mno_trade_with_goods_merchant|与 杂 货 商 人 交 易 。
mno_back_to_town_menu|返 回 。
menu_town_trade_assessment_begin|你 在 坊 市 中 听 到 几 则 货 价 消 息 。 ^ 你 尝 试 从 中 找 出 可 用 的 灵 商 线 索 。
menu_town_trade_assessment|队 中 交 易 眼 力 最 高 为 {reg2} 级 ， {reg3?你 正 推 演 最 有 利 的 货 物 :{s1} 正 推 演 最 有 利 的 货 物 } 。 {s2}
menu_sneak_into_town_suceeded|假 装 成 穿 着 破 烂 的 朝 圣 者 ， 你 骗 过 了 守 卫 ， 顺 利 的 混 入 城 里 。
menu_sneak_into_town_caught|在 你 尝 试 溜 进 去 时 ， 一 名 守 卫 发 现 了 你 并 发 出 了 警 报 ！ 你 必 须 在 所 有 守 卫 都 开 始 搜 捕 你 之 前 从 大 门 逃 出 去 。
mno_sneak_caught_fight|杀 出 一 条 血 路 ！
mno_sneak_caught_surrender|投 降 。
menu_sneak_into_town_caught_dispersed_guards|你 轻 易 的 甩 掉 了 守 卫 ， 消 失 在 街 道 的 深 处 。
menu_sneak_into_town_caught_ran_away|你 杀 开 一 条 血 路 终 于 夺 关 而 走 ， 迅 速 逃 到 了 郊 外 的 安 全 地 带 。 {s11}
menu_enemy_offer_ransom_for_prisoner|{s2} 想 用 {reg12} 第 纳 尔 与 你 交 换 {s1} 。
mno_ransom_accept|接 受 这 个 建 议 。
mno_ransom_reject|拒 绝 这 个 建 议 。
menu_training_ground|你 到 达 了 训 练 场 。 在 这 里 你 可 以 提 升 你 的 战 斗 技 巧 。 你 想 要 进 行 哪 种 训 练 ？
mno_camp_trainer|和 教 练 交 谈 。
mno_camp_train_melee|对 战 练 习 。
mno_camp_train_archery|射 击 练 习 。
mno_camp_train_mounted|骑 乘 练 习 。
menu_training_ground_selection_details_melee_1|你 想 要 同 时 面 对 几 个 对 手 ？
mno_camp_train_melee_num_men_1|一 。
mno_camp_train_melee_num_men_2|二 。
mno_camp_train_melee_num_men_3|三 。
mno_camp_train_melee_num_men_4|四 。
menu_training_ground_selection_details_melee_2|选 择 你 的 {reg1} 号 对 手 ：
mno_training_ground_selection_details_melee_random|随 机 选 择 。
menu_training_ground_selection_details_mounted|你 想 要 用 哪 种 武 器 进 行 训 练 ？
mno_camp_train_mounted_details_1|单 手 。
mno_camp_train_mounted_details_2|长 杆 。
mno_camp_train_mounted_details_3|弓 箭 。
mno_camp_train_mounted_details_4|投 掷 。
menu_training_ground_selection_details_ranged_1|你 想 要 用 哪 种 远 程 武 器 进 行 训 练 ？
mno_camp_train_ranged_weapon_bow|弓 箭 。
mno_camp_train_ranged_weapon_crossbow|弩 。
mno_camp_train_ranged_weapon_thrown|飞 刀 。
menu_training_ground_selection_details_ranged_2|你 想 要 在 距 标 靶 多 远 的 距 离 练 习 ？
mno_camp_train_ranged_details_1|10 码 。
mno_camp_train_ranged_details_2|20 码 。
mno_camp_train_ranged_details_3|30 码 。
mno_camp_train_ranged_details_4|40 码 。
mno_camp_train_ranged_details_5|50 码 。
mno_camp_train_ranged_details_6|60 码 。
mno_camp_train_ranged_details_7|70 码 。
menu_training_ground_description|{s0}
menu_training_ground_training_result|{s7}{s2}
menu_marshall_selection_candidate_ask|{s15} 马 上 要 为 {s23} 选 择 一 个 元 帅 。 一 些 领 主 提 名 让 你 做 候 选 人 。
mno_marshall_candidate_accept|让 {s15} 知 道 你 想 做 元 帅 。
mno_marshall_candidate_reject|告 诉 所 有 人 这 些 天 你 太 忙 了 。
menu_captivity_avoid_wilderness|整 个 世 界 在 你 眼 前 一 黑 。 几 个 小 时 过 后 你 恢 复 了 意 识 ， 发 现 你 自 己 躺 在 你 倒 下 的 地 方 。 你 的 敌 人 一 定 以 为 你 死 了 ， 才 把 你 留 在 原 地 。 不 论 怎 样 ， 似 乎 你 身 上 的 伤 没 有 一 处 是 致 命 的 ， 虽 然 你 感 到 很 虚 弱 ， 但 是 你 发 现 你 自 己 还 是 勉 强 可 以 坚 持 站 起 来 行 走 。 你 站 起 来 并 努 力 搜 寻 你 队 伍 里 的 幸 存 者 。
menu_captivity_start_wilderness|Stub 
menu_captivity_start_wilderness_surrender|Stub 
menu_captivity_start_wilderness_defeat|你 被 敌 人 俘 虏 了 。
menu_captivity_start_castle_surrender|Stub 
menu_captivity_start_castle_defeat|Stub 
menu_captivity_start_under_siege_defeat|你 被 敌 人 俘 虏 了 。
menu_captivity_wilderness_taken_prisoner|你 被 敌 人 俘 虏 了 。
menu_captivity_wilderness_check|Stub 
menu_captivity_end_wilderness_escape|经 过 了 几 天 痛 苦 的 俘 虏 生 活 。 你 找 了 个 机 会 逃 跑 了 ！
menu_captivity_castle_taken_prisoner|卫 兵 们 包 围 了 你 ， 夺 下 了 你 的 武 器 。 他 们 咒 骂 着 把 你 丢 进 了 地 牢 ， 接 下 来 有 你 受 的 了 。
menu_captivity_rescue_lord_taken_prisoner|你 在 自 己 的 身 份 暴 露 之 前 一 直 伪 装 成 朝 圣 者 ， 这 激 怒 了 那 些 守 卫 。 他 们 狂 暴 而 粗 鲁 地 痛 打 你 ， 不 知 道 过 了 多 长 时 间 以 后 才 停 息 下 来 … …
menu_captivity_castle_check|Stub 
menu_captivity_end_exchanged_with_prisoner|经 过 了 数 天 的 关 押 ， 抓 你 的 人 用 你 交 换 了 他 们 的 一 名 俘 虏 ， 你 自 由 了 。
menu_captivity_end_propose_ransom|在 阴 暗 的 地 牢 中 不 知 道 过 了 多 久 以 后 ， 抓 你 的 人 给 了 你 一 个 选 择 ： 从 你 藏 钱 的 地 方 交 出 {reg5} 第 纳 尔 ， 他 们 就 会 放 了 你 。 你 决 定 … …
mno_captivity_end_ransom_accept|接 受 这 个 建 议 。
mno_captivity_end_ransom_deny|等 待 更 好 的 机 会 。
menu_captivity_castle_remain|时 光 流 逝 ， 你 在 监 牢 里 痛 苦 的 忍 受 着 被 囚 禁 的 痛 苦 ， 还 有 轻 蔑 的 笑 话 … …
menu_kingdom_army_quest_report_to_army|{s8} 邀 请 你 一 起 去 参 加 {reg4?她 :他 } 的 远 征 。 你 需 要 带 上 至 少 {reg13} 名 战 士 ， 如 果 现 在 不 够 的 话 ， 你 需 要 尽 快 达 到 要 求 的 人 数 。
menu_kingdom_army_quest_messenger|{s8} 派 信 使 来 告 诉 你 ， 他 要 给 你 指 定 一 个 任 务 ， 并 要 求 你 尽 快 去 见 他 。
menu_kingdom_army_quest_join_siege_order|{s8} 派 信 使 来 命 令 你 加 入 对 于 {s9} 的 围 攻 。 不 论 付 出 多 大 的 代 价 都 必 须 拿 下 {s9} 。
menu_kingdom_army_follow_failed|你 和 {s8} 走 散 了 。 元 帅 认 为 你 可 能 另 有 要 务 ， 不 过 他 对 于 你 的 支 持 还 是 表 示 感 激 。
menu_invite_player_to_faction_without_center|你 收 到 了 一 份 封 臣 的 邀 请 ！ ^^ {s9} 的 {s8} 派 遣 了 一 个 皇 家 信 使 来 亲 自 递 送 这 份 邀 请 。 你 将 成 为 {s9} 的 一 位 诸 侯 ， 从 此 被 人 以 {大 人 / 女 士 } 称 呼 ， 但 是 并 没 有 给 予 你 封 地 以 及 额 外 的 头 衔 ， 当 然 作 为 回 报 {s8} 要 求 你 宣 誓 对 他 效 忠 并 与 他 一 起 加 入 他 的 远 征 。 虽 然 他 没 有 许 诺 封 地 和 头 衔 ， 如 果 你 不 同 意 这 个 请 求 的 话 他 还 是 会 被 激 怒 的 … …
mno_faction_accept|接 受 邀 请 ！
mno_faction_reject|拒 绝 邀 请 。
menu_invite_player_to_faction|你 收 到 了 一 份 封 臣 的 邀 请 ！ ^^ {s9} 的 {s8} 派 遣 了 一 个 皇 家 信 使 来 亲 自 递 送 这 份 邀 请 。 你 将 成 为 {s9} 的 一 位 诸 侯 ， 从 此 被 人 以 {大 人 / 女 士 } 称 呼 ， 但 是 并 没 有 给 予 你 封 地 以 及 额 外 的 头 衔 ， 当 然 作 为 回 报 {s8} 要 求 你 宣 誓 对 他 效 忠 并 与 他 一 起 加 入 他 的 远 征 。 他 许 诺 给 你 {s2} 的 封 地 和 头 衔 ， 如 果 你 不 同 意 这 个 请 求 的 话 他 一 定 会 被 激 怒 的 … …
menu_invite_player_to_faction_accepted|如 果 你 想 要 成 为 封 臣 的 话 你 必 须 去 找 {s3} 宣 誓 。 {s5}
menu_question_peace_offer|你 收 到 了 一 份 停 战 的 邀 请 ^^ {s1} 发 给 你 一 份 停 战 邀 请 。 你 将 如 何 回 复 ？
mno_peace_offer_accept|接 受
mno_peace_offer_reject|拒 绝
menu_notification_truce_expired|停 战 协 定 到 期 ^^ {s1} 和 {s2} 之 间 的 停 战 协 定 已 经 到 期 。
menu_notification_feast_quest_expired|{s10}
menu_notification_sortie_possible|敌 报 ： 已 经 在 {s4} 的 城 墙 外 发 现 敌 人 。 {s5} 和 其 他 领 主 正 准 备 出 击 。 如 果 愿 意 的 话 你 可 以 加 入 他 们 。
menu_notification_casus_belli_expired|王 国 没 有 回 应 ^^ {s1} 没 有 回 应 {s2} 的 挑 衅 ， 这 导 致 {s3} 在 {reg4?她 :他 } 手 下 的 好 战 派 中 威 信 扫 地 … … ^
menu_notification_lord_defects|背 叛 ： {s4} 已 经 抛 弃 了 {s5} 并 且 加 入 了 {s7} ， 带 着 {reg4?她 :他 } 的 封 地 一 起
menu_notification_treason_indictment|叛 国 控 告 ^^ {s9}
menu_notification_border_incident|边 界 冲 突 ^^ 有 消 息 传 来 ， {s9} 。 虽 然 传 言 真 假 未 知 ， 但 有 件 事 是 确 定 的 — — 这 件 看 来 很 小 的 事 件 在 {s4} 内 部 已 经 掀 起 轩 然 大 波 ， 使 得 与 {s3} 的 战 争 一 触 即 发 … …
menu_notification_player_faction_active|现 在 ， 这 片 土 地 被 冠 以 你 的 名 字 ， 而 不 跟 其 他 王 国 有 任 何 关 系 。 你 成 为 了 一 位 能 独 立 行 使 权 力 的 君 王 ， 你 的 宫 廷 暂 时 坐 落 在 {s12} 。 然 而 ， 卡 拉 迪 亚 其 他 国 王 的 第 一 反 应 ， 是 把 你 当 做 一 个 威 胁 ， 因 为 ， 如 果 每 一 个 强 势 的 军 阀 ， 都 可 以 夺 取 王 位 ， 那 么 国 王 的 权 威 无 疑 会 受 到 质 疑 。 ^^ 你 可 能 觉 得 这 个 时 候 宣 誓 效 忠 于 一 个 现 有 的 国 家 ， 是 个 非 常 不 错 的 选 择 。 如 果 你 想 继 续 当 一 个 拥 有 主 权 的 君 王 ， 那 么 首 先 你 必 须 建 立 自 己 独 立 的 统 治 权 。 这 可 以 通 过 多 个 办 法 进 行 ， 比 如 与 出 身 高 贵 的 家 族 联 姻 ， 吸 纳 新 的 领 主 ， 管 理 你 的 领 地 ， 应 付 其 他 国 王 ， 以 及 派 遣 你 的 盟 友 去 执 行 任 务 。
mno_appoint_spouse|任 命 你 的 夫 人 ， {s10} … …
mno_appoint_npc1|任 命 {s10}
mno_appoint_npc2|任 命 {s10}
mno_appoint_npc3|任 命 {s10}
mno_appoint_npc4|任 命 {s10}
mno_appoint_npc5|任 命 {s10}
mno_appoint_npc6|任 命 {s10}
mno_appoint_npc7|任 命 {s10}
mno_appoint_npc8|任 命 {s10}
mno_appoint_npc9|任 命 {s10}
mno_appoint_npc10|任 命 {s10}
mno_appoint_npc11|任 命 {s10}
mno_appoint_npc12|任 命 {s10}
mno_appoint_npc13|任 命 {s10}
mno_appoint_npc14|任 命 {s10}
mno_appoint_npc15|任 命 {s10}
mno_appoint_npc16|任 命 {s10}
mno_appoint_default|任 命 当 地 的 杰 出 人 才 … …
menu_minister_confirm|{s9} 正 在 你 {s12} 的 大 厅 里 。 你 要 时 时 考 虑 避 免 一 些 未 确 定 的 ， 会 削 弱 你 的 权 力 的 争 议 。
menu_notification_court_lost|{s12}
menu_notification_player_faction_deactive|你 的 王 国 失 去 了 所 有 的 领 地 。
menu_notification_player_wedding_day|{s8} 想 告 诉 你 ， 将 于 {s10} 举 行 的 你 的 婚 礼 ， 已 经 准 备 就 绪 ， 期 待 你 尽 快 出 席 。
menu_notification_player_kingdom_holds_feast|{s11}
menu_notification_center_under_siege|{s1} 被 {s3} 的 {s2} 围 攻 了 ！
menu_notification_village_raided|敌 人 袭 击 了 你 的 领 地 ^^ {s1} 被 {s3} 的 {s2} 洗 劫 了 ！
menu_notification_village_raid_started|你 的 村 子 正 受 到 袭 击 ！ ^^ {s3} 的 {s2} 正 在 破 坏 {s1} 。
menu_notification_one_faction_left|卡 拉 迪 亚 大 陆 被 一 个 王 国 征 服 了 ^^ {s1} 击 败 所 有 对 手 ， 建 立 了 一 个 统 一 的 王 国 。
menu_notification_oath_renounced_faction_defeated|你 从 前 属 于 的 势 力 被 击 败 了 ^^ 你 赢 得 了 对 于 {s1} 的 战 斗 ！ 你 从 这 个 势 力 中 脱 离 了 出 去 。
menu_notification_center_lost|领 地 失 去 ^^ 因 为 {s2} 你 失 去 了 {s1} 。
menu_notification_troop_left_players_faction|背 叛 ！ ^^ {s1} 从 {s2} 离 开 了 ， 并 加 入 了 {s3} 。
menu_notification_troop_joined_players_faction|好 消 息 ！ ^^ {s1} 从 {s2} 离 开 了 ， 并 加 入 了 {s3} 。
menu_notification_war_declared|宣 战 ^^ {s1} 向 {s2} 宣 战 ！
menu_notification_peace_declared|和 平 协 议 ^^ {s1} 和 {s2} 达 成 了 和 平 协 议 ！ ^ {s57}
menu_notification_faction_defeated|阵 营 灭 亡 ^^ {s1} 不 复 存 在 了 ！
menu_notification_rebels_switched_to_faction|成 功 叛 变 ^^ 你 的 叛 变 十 分 成 功 ！ 现 在 你 的 势 力 将 {s12} 定 为 {s11} 唯 一 的 领 主 。
menu_notification_player_should_consult|你 的 首 席 大 臣 传 话 来 说 ， 王 国 内 部 有 些 问 题 正 在 酝 酿 ， 如 果 不 处 理 的 话 会 逐 渐 威 胁 到 你 的 王 权 。 你 必 须 尽 早 与 他 磋 商 一 下 。
menu_notification_player_feast_in_progress|筹 备 宴 会 ^^ 你 的 夫 人 正 在 {s11} 的 大 厅 里 筹 备 宴 会 。
menu_notification_lady_requests_visit|一 位 老 妇 人 找 到 了 你 的 部 队 ， 给 了 你 手 下 一 封 纯 蜡 密 封 着 的 信 。 地 址 是 写 给 你 的 。 当 你 打 这 封 信 时 ， 发 现 是 {s15} 写 来 的 。 上 面 说 ： “ 上 次 来 访 ， 相 聚 甚 欢 。 {s14} 。 我 现 在 {s10} ， {s12} 。 ”
menu_garden|{s12}
mno_nurse|在 泉 水 边 等 待
menu_kill_local_merchant_begin|你 探 明 你 的 猎 物 转 弯 走 进 了 一 条 背 街 的 巷 子 。 这 将 是 你 袭 击 他 的 最 好 时 机 。
menu_debug_alert_from_s65|调 试 警 报 ： {s65}
menu_auto_return_to_map|树 桩
menu_bandit_lair|{s3}
mno_continue_1|进 攻 贼 巢 … …
mno_leave_no_attack|离 开 … …
mno_leave_victory|继 续 … …
mno_leave_defeat|继 续 … …
menu_notification_player_faction_political_issue_resolved|经 过 和 王 国 贵 族 们 的 商 议 ， {s10} 已 经 决 定 授 予 {s12} {s11} 。
menu_notification_player_faction_political_issue_resolved_for_player|经 过 和 王 国 贵 族 们 的 商 议 ， {s10} 已 经 决 定 授 予 你 {s11} 。 你 可 以 拒 绝 这 项 任 命 ， 但 是 这 也 许 意 味 着 短 时 间 内 你 不 会 再 收 到 其 它 任 何 授 予 。 {s12}
mno_accept|接 受 任 命
mno_decline|拒 绝 任 命
menu_start_phase_3|{s16} 你 抵 达 {s1} 附 近 ， 在 客 栈 调 息 一 夜 。 天 明 时 分 ， 修 行 之 路 正 式 开 始 。
menu_start_phase_4|{s11}
menu_lost_tavern_duel|{s11}
menu_establish_court|要 将 {s4} 建 为 你 的 都 城 需 要 重 新 翻 修 一 番 。 具 体 来 说 ， 你 需 要 一 套 工 具 以 及 一 卷 天 鹅 绒 。 也 许 还 需 要 花 点 时 间 来 让 你 的 一 些 部 下 重 新 部 署 一 下 这 里 。 你 要 继 续 … … 吗 ？
mno_establish|将 {s4} 建 为 你 的 都 城
menu_notification_relieved_as_marshal|{s4} 想 要 通 知 你 不 再 需 要 你 继 续 … … 担 当 元 帅 之 职 了 。 不 过 ， 在 过 去 的 {reg4} 天 里 你 为 了 国 家 的 利 益 表 现 英 勇 ， 为 了 表 示 对 你 的 敬 意 ， {reg8?她 :他 } 赏 赐 给 你 {reg5} 第 纳 尔 。
mno_yunchuan_cultivation|闭 关 修 炼 （ 进 入 修 炼 / 突 破 菜 单 ）
mno_yc_seclusion|闭 关 修 炼 一 日 。
mno_yc_breakthrough|尝 试 突 破 。
mno_yc_leave|收 功 离 开
mnu_yunchuan_cultivation_camp|你 寻 了 一 处 安 静 所 在 ， 调 息 内 观 。 当 前 可 进 行 闭 关 、 突 破 或 望 气 。
mno_yc_wangqi|施 展 望 气 术
mno_yc_start_campaign|开 始 云 川 修 仙 沙 盒 战 役
mno_yunchuan_panel|打 开 修 炼 面 板 （ 查 看 境 界 / 气 运 / 因 果 ）
mno_camp_manage_equipment|整 理 装 备
mno_camp_take_a_prisoner|看 押 俘 虏
mno_camp_read_book|阅 读 功 法 典 籍 / 书 籍
mno_camp_leave|拔 营 ， 继 续 前 行
menu_yunchuan_choose_daotu|选 择 初 始 修 士 类 型 。 类 型 影 响 开 局 属 性 、 核 心 神 通 和 成 长 倾 向 。
mno_yc_dt_sword|剑 修 ： 剑 气 斩 ， 近 战 强
mno_yc_dt_body|魔 修 ： 血 祭 术 ， 击 杀 回 灵
mno_yc_dt_alchemy|丹 修 ： 疗 伤 丹 ， 后 勤 强
mno_yc_dt_array|器 修 ： 召 唤 傀 儡 和 兽 卫
mno_yc_dt_soul|符 修 ： 爆 炎 符 ， 灵 力 高
mno_yc_dt_mixed|杂 修 ： 万 法 皆 沾 ， 气 运 高
menu_yunchuan_cultivation_camp|你 盘 膝 静 坐 ， 感 受 体 内 灵 力 流 转 。 修 为 积 累 点 点 ， 天 地 灵 气 于 丹 田 汇 聚 … …
mno_yc_seclusion_1day|闭 关 一 日
mno_yc_seclusion_7day|闭 关 七 日
mno_yc_open_panel|查 看 修 炼 面 板
mno_yc_take_pill|服 食 丹 药
menu_yunchuan_take_pill|你 取 出 随 身 携 带 的 丹 药 ， 准 备 服 食 。 不 同 丹 药 蕴 含 不 同 的 天 地 灵 机 ， 可 助 你 修 炼 或 聚 运 。
mno_yc_pill_peiyu|服 食 培 元 丹 （ +800 修 为 ）
mno_yc_pill_juki|服 食 聚 气 丹 （ +3000 修 为 ）
mno_yc_pill_tupo|服 食 突 破 辅 助 丹 （ +8000 修 为 ）
mno_yc_pill_juyun|服 食 聚 运 丹 （ +200 气 运 ）
mno_yc_pill_qizhuan|服 食 七 转 金 丹 （ +30000 修 为 ， +500 气 运 ）
mno_yc_pill_jade|参 悟 传 承 玉 简 （ +15000 修 为 ， +100 气 运 ）
mno_yc_pill_back|收 起 丹 药 ， 返 回 闭 关
menu_yunchuan_wangqi|你 凝 神 静 气 ， 以 神 识 感 应 周 身 气 运 流 动 … …
mno_yc_wangqi_back|收 回 神 识 ， 返 回 闭 关
menu_yunchuan_daoji_select|筑 基 成 功 ， 道 基 初 凝 。 请 选 择 你 的 修 士 根 基 。
mno_yc_daoji_body|魔 修 道 基 ： 血 祭 与 因 果
mno_yc_daoji_soul|符 修 道 基 ： 爆 炎 与 远 程
mno_yc_daoji_alchemy|丹 修 道 基 ： 丹 药 与 治 疗
mno_yc_daoji_array|器 修 道 基 ： 傀 儡 与 兽 卫
mno_yc_daoji_sword|剑 修 道 基 ： 剑 气 与 近 战
mno_yc_daoji_mixed|杂 修 道 基 ： 全 面 与 气 运
mno_yunchuan_make_test_character|生 成 云 川 测 试 号 （ 境 界 / 装 备 / 丹 药 /NPC ）
mno_yc_make_test_character|生 成 测 试 号 （ 境 界 / 装 备 / 丹 药 /NPC/ 兵 种 ）
menu_yunchuan_cultivation_status|境 界 ： {s2} · {s3} ^ 修 士 根 基 ： {s4} ^ 灵 根 ： {s6} （ {s7} ） ^ 五 行 ： 金 {reg11} 木 {reg12} 水 {reg13} 火 {reg14} 土 {reg15} ^ 人 物 等 级 ： {reg0} ^ 修 为 进 度 ： {reg1} / {reg9} ^ 灵 力 ： {reg2} / {reg3} ^ 气 运 ： {reg4} （ {s5} ） ^ 因 果 ： {reg5} 灵 根 污 染 ： {reg17} 洗 练 ： {reg16} /5^ 天 地 气 运 总 池 ： {reg10} ^^ 战 斗 快 捷 键 ： Z 核 心 神 通 / X 灵 力 护 体 / B 召 唤 / V 金 丹 大 神 通
mno_yc_status_leave|返 回
mno_yc_major_breakthrough|尝 试 大 境 界 突 破 （ 等 级 达 标 后 消 耗 对 应 丹 药 ）
mno_yc_breakthrough_confirm|引 动 雷 劫 ， 开 始 突 破 。
mno_yc_breakthrough_back|返 回 闭 关 菜 单
